Sequence_ID	biosample_accession
ASV8082	SAMN30974273,SAMN30974306,SAMN30974291,SAMN30974270,SAMN30974251,SAMN30974253,SAMN30974252,SAMN30974305,SAMN30974272,SAMN30974271,SAMN30974254,SAMN30974290,SAMN30974292,SAMN30974255
ASV8083	SAMN30974255,SAMN30974254,SAMN30974292,SAMN30974274,SAMN30974307,SAMN30974273,SAMN30974306,SAMN30974291,SAMN30974272,SAMN30974270,SAMN30974251,SAMN30974252,SAMN30974253,SAMN30974271,SAMN30974290,SAMN30974305
ASV8084	SAMN30974253,SAMN30974252,SAMN30974251,SAMN30974270,SAMN30974271,SAMN30974272,SAMN30974305,SAMN30974307,SAMN30974290,SAMN30974255,SAMN30974306,SAMN30974273,SAMN30974274,SAMN30974291
ASV8085	SAMN30974253,SAMN30974251,SAMN30974252,SAMN30974272,SAMN30974271,SAMN30974270,SAMN30974273,SAMN30974254,SAMN30974305,SAMN30974255,SAMN30974290,SAMN30974274,SAMN30974306,SAMN30974291
ASV8086	SAMN30974307,SAMN30974292,SAMN30974305,SAMN30974306,SAMN30974290,SAMN30974291,SAMN30974254,SAMN30974253,SAMN30974255,SAMN30974272,SAMN30974274,SAMN30974271,SAMN30974252,SAMN30974273,SAMN30974251,SAMN30974270
ASV8089	SAMN30974252,SAMN30974270,SAMN30974306,SAMN30974305,SAMN30974251,SAMN30974272,SAMN30974271,SAMN30974253,SAMN30974273,SAMN30974292,SAMN30974254,SAMN30974307,SAMN30974291,SAMN30974274,SAMN30974290
ASV8090	SAMN30974270,SAMN30974253,SAMN30974251,SAMN30974272,SAMN30974291,SAMN30974271,SAMN30974252,SAMN30974306,SAMN30974305,SAMN30974254,SAMN30974273,SAMN30974290,SAMN30974292,SAMN30974274,SAMN30974307
ASV8091	SAMN30974271,SAMN30974251,SAMN30974253,SAMN30974254,SAMN30974273,SAMN30974291,SAMN30974252,SAMN30974270,SAMN30974307,SAMN30974272,SAMN30974290,SAMN30974292,SAMN30974306,SAMN30974255,SAMN30974305
ASV8092	SAMN30974255,SAMN30974254,SAMN30974273,SAMN30974292,SAMN30974274,SAMN30974307,SAMN30974291,SAMN30974306,SAMN30974253,SAMN30974272,SAMN30974270,SAMN30974252,SAMN30974305,SAMN30974251,SAMN30974290
ASV8093	SAMN30974305,SAMN30974253,SAMN30974251,SAMN30974252,SAMN30974272,SAMN30974270,SAMN30974290,SAMN30974271,SAMN30974254,SAMN30974291
ASV8094	SAMN30974307,SAMN30974292,SAMN30974291,SAMN30974274,SAMN30974273,SAMN30974254,SAMN30974255,SAMN30974306,SAMN30974270,SAMN30974271,SAMN30974272,SAMN30974251,SAMN30974252,SAMN30974253,SAMN30974305,SAMN30974290
ASV8095	SAMN30974307,SAMN30974255,SAMN30974274,SAMN30974254,SAMN30974292,SAMN30974273,SAMN30974306,SAMN30974291,SAMN30974251
ASV8096	SAMN30974255,SAMN30974292,SAMN30974307,SAMN30974252,SAMN30974273,SAMN30974270,SAMN30974272,SAMN30974253,SAMN30974251,SAMN30974274,SAMN30974291,SAMN30974254,SAMN30974290,SAMN30974271,SAMN30974305,SAMN30974306
ASV8097	SAMN30974306,SAMN30974254,SAMN30974291,SAMN30974292,SAMN30974270,SAMN30974273,SAMN30974255,SAMN30974272,SAMN30974253,SAMN30974252,SAMN30974251,SAMN30974305,SAMN30974307,SAMN30974271,SAMN30974290,SAMN30974274
ASV8098	SAMN30974307,SAMN30974270,SAMN30974253,SAMN30974252,SAMN30974251,SAMN30974306,SAMN30974254,SAMN30974272,SAMN30974271,SAMN30974292,SAMN30974273,SAMN30974290,SAMN30974274,SAMN30974255,SAMN30974305,SAMN30974291
ASV81	SAMN30974253,SAMN30974255,SAMN30974273,SAMN30974254,SAMN30974251,SAMN30974252,SAMN30974306,SAMN30974291,SAMN30974274,SAMN30974272,SAMN30974271,SAMN30974292,SAMN30974290,SAMN30974270,SAMN30974307
ASV8100	SAMN30974305,SAMN30974253,SAMN30974270,SAMN30974252,SAMN30974271,SAMN30974272,SAMN30974251,SAMN30974290,SAMN30974273
ASV8101	SAMN30974307,SAMN30974255,SAMN30974292,SAMN30974274,SAMN30974254,SAMN30974291,SAMN30974273,SAMN30974306,SAMN30974271,SAMN30974270
ASV8102	SAMN30974253,SAMN30974251,SAMN30974271,SAMN30974270,SAMN30974252,SAMN30974272,SAMN30974273,SAMN30974305,SAMN30974306,SAMN30974290,SAMN30974292,SAMN30974254,SAMN30974274,SAMN30974291,SAMN30974307
ASV8103	SAMN30974291,SAMN30974306,SAMN30974273,SAMN30974307,SAMN30974254,SAMN30974292,SAMN30974305,SAMN30974272,SAMN30974251,SAMN30974270,SAMN30974253,SAMN30974271,SAMN30974255,SAMN30974290,SAMN30974274
ASV8104	SAMN30974272,SAMN30974253,SAMN30974271,SAMN30974251,SAMN30974252,SAMN30974270,SAMN30974305,SAMN30974290,SAMN30974273,SAMN30974254,SAMN30974291,SAMN30974274
ASV8105	SAMN30974271,SAMN30974272,SAMN30974253,SAMN30974270,SAMN30974251,SAMN30974252,SAMN30974305,SAMN30974292,SAMN30974291,SAMN30974306,SAMN30974273,SAMN30974274,SAMN30974290
ASV8106	SAMN30974306,SAMN30974291,SAMN30974273,SAMN30974254,SAMN30974307,SAMN30974292,SAMN30974270,SAMN30974251,SAMN30974252,SAMN30974305,SAMN30974274,SAMN30974272,SAMN30974271,SAMN30974290
ASV8107	SAMN30974270,SAMN30974271,SAMN30974254,SAMN30974292,SAMN30974273,SAMN30974253,SAMN30974307,SAMN30974272,SAMN30974251,SAMN30974274,SAMN30974291,SAMN30974255,SAMN30974305,SAMN30974306,SAMN30974252,SAMN30974290
ASV8108	SAMN30974307,SAMN30974292,SAMN30974255,SAMN30974274,SAMN30974254,SAMN30974291,SAMN30974273,SAMN30974306,SAMN30974252,SAMN30974270,SAMN30974253,SAMN30974272,SAMN30974305,SAMN30974271
ASV8109	SAMN30974292,SAMN30974273,SAMN30974274,SAMN30974253,SAMN30974305,SAMN30974307,SAMN30974270,SAMN30974271,SAMN30974272,SAMN30974255,SAMN30974254,SAMN30974251,SAMN30974252,SAMN30974306,SAMN30974291,SAMN30974290
ASV8110	SAMN30974271,SAMN30974253,SAMN30974252,SAMN30974270,SAMN30974272,SAMN30974251,SAMN30974273,SAMN30974305,SAMN30974306,SAMN30974254,SAMN30974291,SAMN30974290
ASV8111	SAMN30974292,SAMN30974254,SAMN30974273,SAMN30974291,SAMN30974307,SAMN30974255,SAMN30974306,SAMN30974274,SAMN30974253,SAMN30974305,SAMN30974290
ASV8112	SAMN30974305,SAMN30974306,SAMN30974291,SAMN30974272,SAMN30974270,SAMN30974271,SAMN30974251,SAMN30974273,SAMN30974253,SAMN30974290,SAMN30974252,SAMN30974254
ASV8113	SAMN30974270,SAMN30974272,SAMN30974271,SAMN30974251,SAMN30974305,SAMN30974306,SAMN30974273,SAMN30974253,SAMN30974307,SAMN30974291,SAMN30974252,SAMN30974292,SAMN30974255,SAMN30974274,SAMN30974290,SAMN30974254
ASV8115	SAMN30974253,SAMN30974251,SAMN30974273,SAMN30974306,SAMN30974272,SAMN30974252,SAMN30974270,SAMN30974271,SAMN30974254,SAMN30974255,SAMN30974291,SAMN30974292,SAMN30974274,SAMN30974290,SAMN30974305,SAMN30974307
ASV8118	SAMN30974307,SAMN30974306,SAMN30974255,SAMN30974305,SAMN30974292,SAMN30974251,SAMN30974253,SAMN30974252,SAMN30974290,SAMN30974291,SAMN30974274,SAMN30974271,SAMN30974273,SAMN30974254,SAMN30974270
ASV8120	SAMN30974306,SAMN30974291,SAMN30974255,SAMN30974254,SAMN30974292,SAMN30974273,SAMN30974274,SAMN30974307,SAMN30974252,SAMN30974271,SAMN30974290,SAMN30974305
ASV8122	SAMN30974307,SAMN30974274,SAMN30974306,SAMN30974292,SAMN30974251,SAMN30974271,SAMN30974253,SAMN30974254,SAMN30974291,SAMN30974305,SAMN30974272,SAMN30974270,SAMN30974252,SAMN30974273,SAMN30974255,SAMN30974290
ASV8124	SAMN30974270,SAMN30974271,SAMN30974251,SAMN30974252,SAMN30974273,SAMN30974306,SAMN30974307,SAMN30974272,SAMN30974253,SAMN30974291,SAMN30974292,SAMN30974254,SAMN30974305,SAMN30974255,SAMN30974274,SAMN30974290
ASV8125	SAMN30974254,SAMN30974270,SAMN30974272,SAMN30974271,SAMN30974253,SAMN30974251,SAMN30974252,SAMN30974305,SAMN30974290,SAMN30974273,SAMN30974291,SAMN30974274,SAMN30974307
ASV8127	SAMN30974252,SAMN30974253,SAMN30974251,SAMN30974272,SAMN30974271,SAMN30974270,SAMN30974305,SAMN30974290,SAMN30974273,SAMN30974254,SAMN30974291
ASV8128	SAMN30974253,SAMN30974251,SAMN30974252,SAMN30974270,SAMN30974271,SAMN30974273,SAMN30974272,SAMN30974254,SAMN30974305,SAMN30974306,SAMN30974255,SAMN30974290,SAMN30974291,SAMN30974307
ASV8129	SAMN30974252,SAMN30974253,SAMN30974272,SAMN30974251,SAMN30974271,SAMN30974270,SAMN30974273,SAMN30974254,SAMN30974306
ASV8130	SAMN30974270,SAMN30974272,SAMN30974271,SAMN30974306,SAMN30974305,SAMN30974273,SAMN30974291,SAMN30974290,SAMN30974274,SAMN30974292
ASV8132	SAMN30974307,SAMN30974292,SAMN30974255,SAMN30974273,SAMN30974291,SAMN30974274,SAMN30974254
ASV8133	SAMN30974291,SAMN30974292,SAMN30974307,SAMN30974254,SAMN30974255,SAMN30974274,SAMN30974306,SAMN30974273
ASV8134	SAMN30974253,SAMN30974270,SAMN30974271,SAMN30974272,SAMN30974252,SAMN30974251,SAMN30974305,SAMN30974290
ASV8137	SAMN30974291,SAMN30974306,SAMN30974273,SAMN30974254,SAMN30974307,SAMN30974305,SAMN30974290
ASV8140	SAMN30974291,SAMN30974307,SAMN30974292,SAMN30974254,SAMN30974273,SAMN30974274,SAMN30974305,SAMN30974306,SAMN30974270,SAMN30974255,SAMN30974253,SAMN30974251,SAMN30974272,SAMN30974271,SAMN30974290
ASV8142	SAMN30974255,SAMN30974254,SAMN30974253,SAMN30974251,SAMN30974252,SAMN30974307,SAMN30974274,SAMN30974270,SAMN30974271,SAMN30974306,SAMN30974292,SAMN30974290
ASV8143	SAMN30974255,SAMN30974253,SAMN30974252,SAMN30974272,SAMN30974292,SAMN30974306,SAMN30974254,SAMN30974290,SAMN30974251,SAMN30974305,SAMN30974270,SAMN30974271,SAMN30974307,SAMN30974291
ASV8144	SAMN30974305,SAMN30974253,SAMN30974291,SAMN30974251,SAMN30974306,SAMN30974270,SAMN30974273,SAMN30974271,SAMN30974252,SAMN30974272,SAMN30974290,SAMN30974307,SAMN30974292
ASV8145	SAMN30974252,SAMN30974253,SAMN30974270,SAMN30974272,SAMN30974271,SAMN30974251,SAMN30974305,SAMN30974306,SAMN30974290,SAMN30974291
ASV8148	SAMN30974251,SAMN30974253,SAMN30974270,SAMN30974252,SAMN30974272,SAMN30974271,SAMN30974290,SAMN30974291
ASV815	SAMN30974253,SAMN30974251,SAMN30974254,SAMN30974252,SAMN30974306,SAMN30974307,SAMN30974305,SAMN30974272,SAMN30974291,SAMN30974255,SAMN30974270,SAMN30974273,SAMN30974292,SAMN30974271,SAMN30974274,SAMN30974290
ASV8152	SAMN30974305,SAMN30974306,SAMN30974254,SAMN30974270,SAMN30974251,SAMN30974291,SAMN30974273,SAMN30974252,SAMN30974272,SAMN30974271,SAMN30974290
ASV8153	SAMN30974270,SAMN30974273,SAMN30974307,SAMN30974255,SAMN30974253,SAMN30974274,SAMN30974254,SAMN30974292,SAMN30974271,SAMN30974291,SAMN30974290,SAMN30974305,SAMN30974251
ASV8155	SAMN30974291,SAMN30974306,SAMN30974273,SAMN30974307,SAMN30974254,SAMN30974292,SAMN30974271,SAMN30974255,SAMN30974272,SAMN30974305,SAMN30974290,SAMN30974252
ASV8156	SAMN30974307,SAMN30974274,SAMN30974292,SAMN30974255,SAMN30974291,SAMN30974254,SAMN30974273
ASV8157	SAMN30974251,SAMN30974271,SAMN30974272,SAMN30974252,SAMN30974270,SAMN30974305,SAMN30974255,SAMN30974291
ASV8158	SAMN30974292,SAMN30974255,SAMN30974273,SAMN30974254,SAMN30974307,SAMN30974291,SAMN30974274,SAMN30974306,SAMN30974270
ASV816	SAMN30974254,SAMN30974251,SAMN30974253,SAMN30974252,SAMN30974273,SAMN30974255,SAMN30974272,SAMN30974270,SAMN30974271,SAMN30974291,SAMN30974307,SAMN30974274,SAMN30974306,SAMN30974292,SAMN30974305,SAMN30974290
ASV8161	SAMN30974305,SAMN30974270,SAMN30974251,SAMN30974252,SAMN30974253,SAMN30974272,SAMN30974290,SAMN30974306,SAMN30974271,SAMN30974273,SAMN30974291
ASV8162	SAMN30974305,SAMN30974270,SAMN30974306,SAMN30974252,SAMN30974272,SAMN30974251,SAMN30974253,SAMN30974273,SAMN30974307,SAMN30974292,SAMN30974254,SAMN30974291,SAMN30974271,SAMN30974290,SAMN30974274
ASV8164	SAMN30974253,SAMN30974252,SAMN30974291,SAMN30974306,SAMN30974271,SAMN30974307,SAMN30974272,SAMN30974251,SAMN30974255,SAMN30974254,SAMN30974305,SAMN30974274
ASV8165	SAMN30974305,SAMN30974251,SAMN30974271,SAMN30974272,SAMN30974290,SAMN30974270,SAMN30974255,SAMN30974291,SAMN30974274
ASV8166	SAMN30974272,SAMN30974270,SAMN30974253,SAMN30974251,SAMN30974273,SAMN30974291,SAMN30974292,SAMN30974252,SAMN30974271,SAMN30974274,SAMN30974306,SAMN30974254,SAMN30974307,SAMN30974290,SAMN30974305
ASV8168	SAMN30974274,SAMN30974273,SAMN30974270,SAMN30974307,SAMN30974306,SAMN30974292,SAMN30974255,SAMN30974252,SAMN30974305,SAMN30974290,SAMN30974291
ASV8169	SAMN30974255,SAMN30974274,SAMN30974254,SAMN30974307,SAMN30974273,SAMN30974291,SAMN30974292,SAMN30974252,SAMN30974272,SAMN30974271,SAMN30974253,SAMN30974306
ASV817	SAMN30974253,SAMN30974252,SAMN30974251,SAMN30974272,SAMN30974255,SAMN30974270,SAMN30974271,SAMN30974254,SAMN30974273,SAMN30974306,SAMN30974292,SAMN30974307,SAMN30974305,SAMN30974274,SAMN30974291,SAMN30974290
ASV8170	SAMN30974270,SAMN30974251,SAMN30974272,SAMN30974271,SAMN30974252,SAMN30974253,SAMN30974273
ASV8172	SAMN30974291,SAMN30974271,SAMN30974251,SAMN30974273,SAMN30974306,SAMN30974272,SAMN30974305,SAMN30974307,SAMN30974292,SAMN30974252,SAMN30974270,SAMN30974274,SAMN30974290,SAMN30974254
ASV8175	SAMN30974274,SAMN30974255,SAMN30974273,SAMN30974292,SAMN30974254,SAMN30974251,SAMN30974252,SAMN30974270,SAMN30974307,SAMN30974253,SAMN30974291
ASV8176	SAMN30974251,SAMN30974272,SAMN30974270,SAMN30974290,SAMN30974305,SAMN30974253,SAMN30974254,SAMN30974252,SAMN30974271,SAMN30974306,SAMN30974291
ASV8177	SAMN30974255,SAMN30974253,SAMN30974274,SAMN30974251,SAMN30974252,SAMN30974254,SAMN30974270,SAMN30974273,SAMN30974271
ASV8178	SAMN30974251,SAMN30974252,SAMN30974272,SAMN30974292,SAMN30974274,SAMN30974271,SAMN30974253,SAMN30974305,SAMN30974270,SAMN30974307,SAMN30974254,SAMN30974291,SAMN30974290
ASV8179	SAMN30974255,SAMN30974254,SAMN30974307,SAMN30974292,SAMN30974306,SAMN30974273,SAMN30974274,SAMN30974291,SAMN30974253,SAMN30974272
ASV818	SAMN30974254,SAMN30974255,SAMN30974253,SAMN30974252,SAMN30974251,SAMN30974273,SAMN30974270,SAMN30974272,SAMN30974274,SAMN30974271,SAMN30974306,SAMN30974292,SAMN30974307,SAMN30974291,SAMN30974290,SAMN30974305
ASV8180	SAMN30974272,SAMN30974271,SAMN30974251,SAMN30974306,SAMN30974291,SAMN30974253,SAMN30974270,SAMN30974252,SAMN30974305,SAMN30974254,SAMN30974273,SAMN30974290,SAMN30974292,SAMN30974274
ASV8184	SAMN30974255,SAMN30974292,SAMN30974274,SAMN30974307,SAMN30974291,SAMN30974254,SAMN30974273,SAMN30974306
ASV8185	SAMN30974307,SAMN30974292,SAMN30974274,SAMN30974291,SAMN30974255,SAMN30974273,SAMN30974254,SAMN30974306
ASV8187	SAMN30974253,SAMN30974270,SAMN30974252,SAMN30974307,SAMN30974251,SAMN30974292,SAMN30974272,SAMN30974255,SAMN30974271,SAMN30974291,SAMN30974305,SAMN30974290,SAMN30974274
ASV8188	SAMN30974273,SAMN30974251,SAMN30974271,SAMN30974272,SAMN30974270,SAMN30974254,SAMN30974253,SAMN30974274,SAMN30974252,SAMN30974255,SAMN30974291
ASV8189	SAMN30974274,SAMN30974255,SAMN30974292,SAMN30974307,SAMN30974291
ASV819	SAMN30974307,SAMN30974292,SAMN30974254,SAMN30974255,SAMN30974274,SAMN30974291,SAMN30974273,SAMN30974306,SAMN30974252,SAMN30974270,SAMN30974272,SAMN30974271,SAMN30974251,SAMN30974253,SAMN30974305,SAMN30974290
ASV8191	SAMN30974307,SAMN30974291,SAMN30974274,SAMN30974292,SAMN30974255,SAMN30974270
ASV8192	SAMN30974253,SAMN30974270,SAMN30974252,SAMN30974271,SAMN30974272,SAMN30974305,SAMN30974290,SAMN30974307
ASV8194	SAMN30974305,SAMN30974254,SAMN30974273,SAMN30974306,SAMN30974290,SAMN30974270
ASV8195	SAMN30974252,SAMN30974273,SAMN30974292,SAMN30974254,SAMN30974271,SAMN30974253,SAMN30974307,SAMN30974306,SAMN30974270,SAMN30974251,SAMN30974291,SAMN30974305,SAMN30974274,SAMN30974290
ASV8196	SAMN30974274,SAMN30974307,SAMN30974255,SAMN30974292,SAMN30974291,SAMN30974254
ASV82	SAMN30974273,SAMN30974253,SAMN30974272,SAMN30974254,SAMN30974252,SAMN30974274,SAMN30974290,SAMN30974251,SAMN30974291,SAMN30974306,SAMN30974270,SAMN30974271,SAMN30974255,SAMN30974305,SAMN30974307,SAMN30974292
ASV8202	SAMN30974253,SAMN30974273,SAMN30974252,SAMN30974306,SAMN30974270,SAMN30974271,SAMN30974254,SAMN30974305,SAMN30974290,SAMN30974291,SAMN30974307,SAMN30974274,SAMN30974255,SAMN30974292
ASV8203	SAMN30974306,SAMN30974291,SAMN30974307,SAMN30974273,SAMN30974292,SAMN30974254
ASV8207	SAMN30974253,SAMN30974252,SAMN30974292,SAMN30974272,SAMN30974307,SAMN30974291,SAMN30974251,SAMN30974271
ASV8208	SAMN30974255,SAMN30974274,SAMN30974307,SAMN30974254
ASV8210	SAMN30974271,SAMN30974270,SAMN30974272,SAMN30974252,SAMN30974251
ASV8211	SAMN30974255,SAMN30974292,SAMN30974307,SAMN30974272,SAMN30974251,SAMN30974274,SAMN30974273,SAMN30974253,SAMN30974252,SAMN30974291,SAMN30974270
ASV8212	SAMN30974252,SAMN30974253,SAMN30974255,SAMN30974272,SAMN30974274,SAMN30974306,SAMN30974292,SAMN30974271,SAMN30974254,SAMN30974270,SAMN30974251,SAMN30974291,SAMN30974305
ASV8213	SAMN30974274,SAMN30974307,SAMN30974255,SAMN30974292,SAMN30974273,SAMN30974254
ASV8217	SAMN30974254,SAMN30974255,SAMN30974253,SAMN30974274,SAMN30974292,SAMN30974307,SAMN30974272,SAMN30974251,SAMN30974273,SAMN30974270,SAMN30974291
ASV8218	SAMN30974305,SAMN30974306,SAMN30974291,SAMN30974290
ASV8219	SAMN30974253,SAMN30974252,SAMN30974270,SAMN30974273,SAMN30974272,SAMN30974271,SAMN30974305,SAMN30974306,SAMN30974290
ASV822	SAMN30974254,SAMN30974255,SAMN30974253,SAMN30974274,SAMN30974252,SAMN30974273,SAMN30974251,SAMN30974292,SAMN30974272,SAMN30974307,SAMN30974270,SAMN30974271,SAMN30974306,SAMN30974291,SAMN30974290,SAMN30974305
ASV8220	SAMN30974254,SAMN30974253,SAMN30974291,SAMN30974251,SAMN30974306,SAMN30974273,SAMN30974270,SAMN30974272,SAMN30974290
ASV8221	SAMN30974253,SAMN30974251,SAMN30974252,SAMN30974271,SAMN30974270,SAMN30974272,SAMN30974254,SAMN30974290,SAMN30974291
ASV8222	SAMN30974305,SAMN30974251,SAMN30974272,SAMN30974271,SAMN30974290,SAMN30974270,SAMN30974253,SAMN30974252
ASV8223	SAMN30974252,SAMN30974253,SAMN30974270,SAMN30974271,SAMN30974305,SAMN30974272,SAMN30974290,SAMN30974251
ASV8224	SAMN30974252,SAMN30974305,SAMN30974306,SAMN30974291,SAMN30974290,SAMN30974271
ASV8225	SAMN30974255,SAMN30974307,SAMN30974292,SAMN30974291,SAMN30974274,SAMN30974254,SAMN30974273
ASV8230	SAMN30974253,SAMN30974252,SAMN30974270,SAMN30974272,SAMN30974251,SAMN30974254,SAMN30974290
ASV8232	SAMN30974255,SAMN30974292,SAMN30974307,SAMN30974270,SAMN30974291,SAMN30974274,SAMN30974272,SAMN30974273,SAMN30974254,SAMN30974271,SAMN30974290,SAMN30974305
ASV8233	SAMN30974274,SAMN30974292,SAMN30974255,SAMN30974307,SAMN30974254,SAMN30974273
ASV8238	SAMN30974252,SAMN30974253,SAMN30974251,SAMN30974271,SAMN30974305,SAMN30974272,SAMN30974270,SAMN30974290
ASV8239	SAMN30974253,SAMN30974305,SAMN30974251,SAMN30974271,SAMN30974290,SAMN30974291
ASV824	SAMN30974307,SAMN30974292,SAMN30974306,SAMN30974255,SAMN30974273,SAMN30974254,SAMN30974274,SAMN30974291
ASV8241	SAMN30974253,SAMN30974290,SAMN30974272,SAMN30974271,SAMN30974270,SAMN30974305
ASV8243	SAMN30974253,SAMN30974307,SAMN30974292,SAMN30974272,SAMN30974251,SAMN30974270,SAMN30974291,SAMN30974274,SAMN30974271,SAMN30974290,SAMN30974305
ASV8247	SAMN30974253,SAMN30974251,SAMN30974271,SAMN30974290,SAMN30974305,SAMN30974270
ASV825	SAMN30974253,SAMN30974254,SAMN30974252,SAMN30974251,SAMN30974255,SAMN30974272,SAMN30974273,SAMN30974270,SAMN30974271,SAMN30974274,SAMN30974307,SAMN30974306,SAMN30974292,SAMN30974291,SAMN30974305,SAMN30974290
ASV8250	SAMN30974274,SAMN30974307,SAMN30974255,SAMN30974292,SAMN30974291
ASV8251	SAMN30974251,SAMN30974252,SAMN30974253,SAMN30974273,SAMN30974271,SAMN30974270,SAMN30974272
ASV8253	SAMN30974255,SAMN30974252,SAMN30974272,SAMN30974290,SAMN30974270,SAMN30974254,SAMN30974274,SAMN30974271,SAMN30974291
ASV8254	SAMN30974307,SAMN30974254,SAMN30974291,SAMN30974292,SAMN30974273,SAMN30974306,SAMN30974274
ASV8255	SAMN30974306,SAMN30974291,SAMN30974307,SAMN30974254,SAMN30974251,SAMN30974252,SAMN30974292,SAMN30974305
ASV8256	SAMN30974255,SAMN30974254,SAMN30974274
ASV8257	SAMN30974270,SAMN30974306,SAMN30974292,SAMN30974274,SAMN30974255,SAMN30974273
ASV8258	SAMN30974305,SAMN30974251,SAMN30974253,SAMN30974271
ASV8259	SAMN30974251,SAMN30974252,SAMN30974253,SAMN30974272,SAMN30974270,SAMN30974271,SAMN30974290,SAMN30974291
ASV826	SAMN30974251,SAMN30974253,SAMN30974252,SAMN30974270,SAMN30974272,SAMN30974271,SAMN30974306,SAMN30974273,SAMN30974254,SAMN30974305,SAMN30974307,SAMN30974291,SAMN30974290,SAMN30974255,SAMN30974274,SAMN30974292
ASV8260	SAMN30974307,SAMN30974292,SAMN30974291,SAMN30974254
ASV8261	SAMN30974271,SAMN30974251,SAMN30974270,SAMN30974272,SAMN30974253,SAMN30974305,SAMN30974306,SAMN30974290,SAMN30974292
ASV8262	SAMN30974252,SAMN30974251,SAMN30974305,SAMN30974272,SAMN30974253,SAMN30974270,SAMN30974290,SAMN30974271
ASV8264	SAMN30974306,SAMN30974307,SAMN30974291,SAMN30974292,SAMN30974254,SAMN30974305,SAMN30974271
ASV8265	SAMN30974305,SAMN30974272,SAMN30974291,SAMN30974270,SAMN30974290
ASV8267	SAMN30974254,SAMN30974292,SAMN30974273,SAMN30974291,SAMN30974307
ASV827	SAMN30974251,SAMN30974253,SAMN30974252,SAMN30974306,SAMN30974272,SAMN30974271,SAMN30974305,SAMN30974270,SAMN30974273,SAMN30974291,SAMN30974254,SAMN30974307,SAMN30974290,SAMN30974292,SAMN30974255,SAMN30974274
ASV8270	SAMN30974252,SAMN30974270,SAMN30974254,SAMN30974253,SAMN30974251,SAMN30974272,SAMN30974292,SAMN30974271,SAMN30974305,SAMN30974290
ASV8275	SAMN30974253,SAMN30974270,SAMN30974271,SAMN30974272,SAMN30974305
ASV8276	SAMN30974272,SAMN30974270,SAMN30974305,SAMN30974271,SAMN30974290
ASV8277	SAMN30974307,SAMN30974292,SAMN30974291,SAMN30974290
ASV828	SAMN30974253,SAMN30974252,SAMN30974251,SAMN30974270,SAMN30974272,SAMN30974271,SAMN30974254,SAMN30974273,SAMN30974290,SAMN30974305,SAMN30974291,SAMN30974306,SAMN30974255,SAMN30974292
ASV8280	SAMN30974292,SAMN30974273,SAMN30974270
ASV8282	SAMN30974255,SAMN30974306,SAMN30974274,SAMN30974292,SAMN30974252,SAMN30974291,SAMN30974254,SAMN30974253,SAMN30974251,SAMN30974271,SAMN30974270,SAMN30974290
ASV8283	SAMN30974292,SAMN30974255,SAMN30974254,SAMN30974270,SAMN30974290
ASV8285	SAMN30974273,SAMN30974307,SAMN30974291,SAMN30974292,SAMN30974306,SAMN30974271
ASV8288	SAMN30974271,SAMN30974270,SAMN30974272,SAMN30974252,SAMN30974306,SAMN30974305
ASV8289	SAMN30974253,SAMN30974252,SAMN30974251,SAMN30974306,SAMN30974307,SAMN30974291,SAMN30974254,SAMN30974292,SAMN30974270
ASV829	SAMN30974255,SAMN30974252,SAMN30974254,SAMN30974253,SAMN30974273,SAMN30974251,SAMN30974272,SAMN30974306,SAMN30974292,SAMN30974270,SAMN30974274,SAMN30974307,SAMN30974271,SAMN30974290,SAMN30974291,SAMN30974305
ASV8295	SAMN30974291,SAMN30974252,SAMN30974273,SAMN30974274,SAMN30974254,SAMN30974270,SAMN30974272
ASV830	SAMN30974253,SAMN30974255,SAMN30974254,SAMN30974252,SAMN30974251,SAMN30974270,SAMN30974272,SAMN30974273,SAMN30974274,SAMN30974271,SAMN30974307,SAMN30974306,SAMN30974292,SAMN30974291,SAMN30974290,SAMN30974305
ASV8304	SAMN30974252,SAMN30974272,SAMN30974270,SAMN30974253,SAMN30974271,SAMN30974251,SAMN30974254
ASV8305	SAMN30974251,SAMN30974271,SAMN30974305,SAMN30974252,SAMN30974272,SAMN30974291
ASV831	SAMN30974255,SAMN30974274,SAMN30974254,SAMN30974253,SAMN30974252,SAMN30974251,SAMN30974273,SAMN30974292,SAMN30974272,SAMN30974270,SAMN30974271,SAMN30974291,SAMN30974307,SAMN30974306,SAMN30974290,SAMN30974305
ASV8328	SAMN30974305,SAMN30974306,SAMN30974254,SAMN30974291,SAMN30974290
ASV833	SAMN30974274,SAMN30974273,SAMN30974255,SAMN30974254,SAMN30974292,SAMN30974307,SAMN30974271,SAMN30974306,SAMN30974270,SAMN30974272,SAMN30974291,SAMN30974251,SAMN30974252,SAMN30974253,SAMN30974290
ASV8330	SAMN30974255,SAMN30974273,SAMN30974274,SAMN30974291
ASV835	SAMN30974253,SAMN30974252,SAMN30974251,SAMN30974254,SAMN30974255,SAMN30974273,SAMN30974274,SAMN30974270,SAMN30974272,SAMN30974271,SAMN30974291,SAMN30974307,SAMN30974292,SAMN30974306,SAMN30974290,SAMN30974305
